infligeríamos	negative	0.25	0.816
infligería	negative	0.25	0.816
infligerían	negative	0.25	0.816
infligerías	negative	0.25	0.816
infligeremos	negative	0.25	0.816
infliges	negative	0.25	0.816
infligió	negative	0.25	0.816
infligiéremos	negative	0.25	0.816
infligiésemos	negative	0.25	0.816
infligiereis	negative	0.25	0.816
infligiere	negative	0.25	0.816
infligieren	negative	0.25	0.816
infligieres	negative	0.25	0.816
infligieron	negative	0.25	0.816
infligieseis	negative	0.25	0.816
infligiese	negative	0.25	0.816
infligiesen	negative	0.25	0.816
infligieses	negative	0.25	0.816
infligimos	negative	0.25	0.816
infligir	negative	0.25	0.816
infligisteis	negative	0.25	0.816
infligiste	negative	0.25	0.816
infligito	negative	0.25	0.816
infligo	negative	0.25	0.816
influáis	negative	0.6875	1.090
influéis	negative	0.6875	1.090
influamos	negative	0.6875	1.090
influa	negative	0.6875	1.090
influí	negative	0.6875	1.090
influá	negative	0.6875	1.090
influé	negative	0.6875	1.090
influan	negative	0.6875	1.090
influán	negative	0.6875	1.090
influas	negative	0.6875	1.090
influís	negative	0.6875	1.090
influás	negative	0.6875	1.090
influe	negative	0.6875	1.090
influen	negative	0.6875	1.090
influeríais	negative	0.6875	1.090
influeríamos	negative	0.6875	1.090
influería	negative	0.6875	1.090
influerían	negative	0.6875	1.090
influerías	negative	0.6875	1.090
influeremos	negative	0.6875	1.090
influes	negative	0.6875	1.090
influió	negative	0.6875	1.090
influiéremos	negative	0.6875	1.090
influiésemos	negative	0.6875	1.090
influiereis	negative	0.6875	1.090
influiere	negative	0.6875	1.090
influieren	negative	0.6875	1.090
influieres	negative	0.6875	1.090
influieron	negative	0.6875	1.090
influieseis	negative	0.6875	1.090
influiese	negative	0.6875	1.090
influiesen	negative	0.6875	1.090
influieses	negative	0.6875	1.090
influimos	negative	0.6875	1.090
influir	negative	0.6875	1.090
influisteis	negative	0.6875	1.090
influiste	negative	0.6875	1.090
influito	negative	0.6875	1.090
influo	negative	0.6875	1.090
informal	negative	0.75	0.000
informe	negative	0.125	0.500
infortunio	negative	0.625	0.500
infracción	negative	0.25	1.095
infraestimó	negative	0.625	1.118
infraestimación	negative	0.5625	1.299
infraestimado	negative	0.625	1.118
infraestimáis	negative	0.625	1.118
infraestiméis	negative	0.625	1.118
infraestimamos	negative	0.625	1.118
infraestima	negative	0.625	1.118
infraestimé	negative	0.625	1.118
infraestiman	negative	0.625	1.118
infraestimaríais	negative	0.625	1.118
infraestimaríamos	negative	0.625	1.118
infraestimaría	negative	0.625	1.118
infraestimarían	negative	0.625	1.118
infraestimarías	negative	0.625	1.118
infraestimaréis	negative	0.625	1.118
infraestimará	negative	0.625	1.118
infraestimaré	negative	0.625	1.118
infraestimarán	negative	0.625	1.118
infraestimarás	negative	0.625	1.118
infraestimareis	negative	0.625	1.118
infraestimaremos	negative	0.625	1.118
infraestimáremos	negative	0.625	1.118
infraestimare	negative	0.625	1.118
infraestimaren	negative	0.625	1.118
infraestimares	negative	0.625	1.118
infraestimar	negative	0.625	1.118
infraestimaron	negative	0.625	1.118
infraestimaseis	negative	0.625	1.118
infraestimásemos	negative	0.625	1.118
infraestimase	negative	0.625	1.118
infraestimasen	negative	0.625	1.118
infraestimases	negative	0.625	1.118
infraestimas	negative	0.625	1.118
infraestimasteis	negative	0.625	1.118
infraestimaste	negative	0.625	1.118
infraestimemos	negative	0.625	1.118
infraestime	negative	0.625	1.118
infraestimen	negative	0.625	1.118
infraestimes	negative	0.625	1.118
infraestimo	negative	0.625	1.118
infravaloró	negative	0.65	1.497
infravaloración	negative	0.4	1.625
infravalorado	negative	0.65	1.497
infravaloráis	negative	0.65	1.497
infravaloréis	negative	0.65	1.497
infravaloramos	negative	0.65	1.497
infravalora	negative	0.65	1.497
infravaloré	negative	0.65	1.497
infravaloran	negative	0.65	1.497
infravaloraríais	negative	0.65	1.497
infravaloraríamos	negative	0.65	1.497
infravaloraría	negative	0.65	1.497
infravalorarían	negative	0.65	1.497
infravalorarías	negative	0.65	1.497
infravaloraréis	negative	0.65	1.497
infravalorará	negative	0.65	1.497
infravaloraré	negative	0.65	1.497
infravalorarán	negative	0.65	1.497
infravalorarás	negative	0.65	1.497
infravalorareis	negative	0.65	1.497
infravaloraremos	negative	0.65	1.497
infravaloráremos	negative	0.65	1.497
infravalorare	negative	0.65	1.497
infravaloraren	negative	0.65	1.497
infravalorares	negative	0.65	1.497
infravalorar	negative	0.65	1.497
infravaloraron	negative	0.65	1.497
infravaloraseis	negative	0.65	1.497
infravalorásemos	negative	0.65	1.497
infravalorase	negative	0.65	1.497
infravalorasen	negative	0.65	1.497
infravalorases	negative	0.65	1.497
infravaloras	negative	0.65	1.497
infravalorasteis	negative	0.65	1.497
infravaloraste	negative	0.65	1.497
infravaloremos	negative	0.65	1.497
infravalore	negative	0.65	1.497
infravaloren	negative	0.65	1.497
infravalores	negative	0.65	1.497
infravaloro	negative	0.65	1.497
infringáis	negative	0.3125	1.639
infringéis	negative	0.3125	1.639
infringamos	negative	0.3125	1.639
infringa	negative	0.3125	1.639
infringí	negative	0.3125	1.639
infringá	negative	0.3125	1.639
infringé	negative	0.3125	1.639
infringan	negative	0.3125	1.639
infringán	negative	0.3125	1.639
infringas	negative	0.3125	1.639
infringís	negative	0.3125	1.639
infringás	negative	0.3125	1.639
infringe	negative	0.3125	1.639
infringen	negative	0.3125	1.639
infringeríais	negative	0.3125	1.639
infringeríamos	negative	0.3125	1.639
infringería	negative	0.3125	1.639
infringerían	negative	0.3125	1.639
infringerías	negative	0.3125	1.639
infringeremos	negative	0.3125	1.639
infringes	negative	0.3125	1.639
infringió	negative	0.3125	1.639
infringiéremos	negative	0.3125	1.639
infringiésemos	negative	0.3125	1.639
infringiereis	negative	0.3125	1.639
infringiere	negative	0.3125	1.639
infringieren	negative	0.3125	1.639
infringieres	negative	0.3125	1.639
infringieron	negative	0.3125	1.639
infringieseis	negative	0.3125	1.639
infringiese	negative	0.3125	1.639
infringiesen	negative	0.3125	1.639
infringieses	negative	0.3125	1.639
infringimos	negative	0.3125	1.639
infringir	negative	0.3125	1.639
infringisteis	negative	0.3125	1.639
infringiste	negative	0.3125	1.639
infringito	negative	0.3125	1.639
infringo	negative	0.3125	1.639
infructuosamente	negative	0.6	1.497
infructuoso	negative	0.625	0.500
infundado	negative	0.75	0.000
ingenioso	negative	0.8325	0.471
ingenuamente	negative	0.8325	0.471
ingenuo	negative	0.625	0.866
ingobernable	negative	0.75	0.816
ingratitud	negative	0.75	1.000
ingrato	negative	0.75	0.000
inhóspito	negative	0.8325	0.471
inhabilitó	negative	0.375	0.500
inhabilitado	negative	0.375	0.500
inhabilitáis	negative	0.375	0.500
inhabilitéis	negative	0.375	0.500
inhabilitamos	negative	0.375	0.500
inhabilita	negative	0.375	0.500
inhabilité	negative	0.375	0.500
inhabilitan	negative	0.375	0.500
inhabilitaríais	negative	0.375	0.500
inhabilitaríamos	negative	0.375	0.500
inhabilitaría	negative	0.375	0.500
inhabilitarían	negative	0.375	0.500
inhabilitarías	negative	0.375	0.500
inhabilitaréis	negative	0.375	0.500
inhabilitará	negative	0.375	0.500
inhabilitaré	negative	0.375	0.500
inhabilitarán	negative	0.375	0.500
inhabilitarás	negative	0.375	0.500
inhabilitareis	negative	0.375	0.500
inhabilitaremos	negative	0.375	0.500
inhabilitáremos	negative	0.375	0.500
inhabilitare	negative	0.375	0.500
inhabilitaren	negative	0.375	0.500
inhabilitares	negative	0.375	0.500
inhabilitar	negative	0.375	0.500
inhabilitaron	negative	0.375	0.500
inhabilitaseis	negative	0.375	0.500
inhabilitásemos	negative	0.375	0.500
inhabilitase	negative	0.375	0.500
inhabilitasen	negative	0.375	0.500
inhabilitases	negative	0.375	0.500
inhabilitas	negative	0.375	0.500
inhabilitasteis	negative	0.375	0.500
inhabilitaste	negative	0.375	0.500
inhabilitemos	negative	0.375	0.500
inhabilite	negative	0.375	0.500
inhabiliten	negative	0.375	0.500
inhabilites	negative	0.375	0.500
inhabilito	negative	0.375	0.500
inhábil	negative	0.5825	0.943
inherente	negative	0.5	0.707
inhospitalario	negative	0.7	1.470
inhumanidad	negative	0.8125	0.829
inhumano	negative	1	0.000
inicuo	negative	0.8325	0.471
iniquidad	negative	0.6675	0.471
injurió	negative	0.625	0.500
injuriado	negative	0.625	0.500
injuriado	negative	0.8325	0.471
injuriáis	negative	0.625	0.500
injuriéis	negative	0.625	0.500
injuriamos	negative	0.625	0.500
injuria	negative	0.625	0.500
injurié	negative	0.625	0.500
injuria	negative	0.75	0.816
injurian	negative	0.625	0.500
injuriaríais	negative	0.625	0.500
injuriaríamos	negative	0.625	0.500
injuriaría	negative	0.625	0.500
injuriarían	negative	0.625	0.500
injuriarías	negative	0.625	0.500
injuriaréis	negative	0.625	0.500
injuriará	negative	0.625	0.500
injuriaré	negative	0.625	0.500
injuriarán	negative	0.625	0.500
injuriarás	negative	0.625	0.500
injuriareis	negative	0.625	0.500
injuriaremos	negative	0.625	0.500
injuriáremos	negative	0.625	0.500
injuriare	negative	0.625	0.500
injuriaren	negative	0.625	0.500
injuriares	negative	0.625	0.500
injuriar	negative	0.625	0.500
injuriaron	negative	0.625	0.500
injuriaseis	negative	0.625	0.500
injuriásemos	negative	0.625	0.500
injuriase	negative	0.625	0.500
injuriasen	negative	0.625	0.500
injuriases	negative	0.625	0.500
injurias	negative	0.625	0.500
injuriasteis	negative	0.625	0.500
injuriaste	negative	0.625	0.500
injuriemos	negative	0.625	0.500
injurie	negative	0.625	0.500
injurien	negative	0.625	0.500
injuries	negative	0.625	0.500
injurio	negative	0.625	0.500
injurioso	negative	0.9175	0.471
injusticia	negative	0.75	0.816
injustificable	negative	0.8325	0.471
injustificado	negative	0.8325	0.943
injusto	negative	0.875	0.500
inmaterial	negative	0.1675	0.471
inminencia	negative	0.5	1.095
inminente	negative	0.625	1.118
inmiscuirse	negative	0.75	0.000
inmisericorde	negative	0.8325	0.471
inmoble	negative	0.4175	0.471
inmoderadamente	negative	0.625	0.500
inmoderado	negative	0.8325	0.471
inmodesto	negative	0.75	0.816
inmoralidad	negative	0.875	0.500
inmoral	negative	0.875	0.500
inmotivado	negative	0.6875	0.829
inmovible	negative	0.5	1.414
inmundicia	negative	0.6675	0.471
inmundo	negative	0.75	0.000
innoble	negative	0.75	0.000
inobservancia	negative	0.25	0.000
inocentón	negative	0.75	1.225
inocente	negative	0.6675	0.471
inopinadamente	negative	0.75	0.000
inoportunamente	negative	0.6675	0.471
inoportuno	negative	0.6675	1.886
inquebrantable	negative	0.5625	1.479
inquietó	negative	0.8325	0.943
inquietado	negative	0.8325	0.943
inquietáis	negative	0.8325	0.943
inquietéis	negative	0.8325	0.943
inquietamos	negative	0.8325	0.943
inquieta	negative	0.8325	0.943
inquieté	negative	0.8325	0.943
inquietan	negative	0.8325	0.943
inquietante	negative	0.6675	0.471
inquietaríais	negative	0.8325	0.943
inquietaríamos	negative	0.8325	0.943
inquietaría	negative	0.8325	0.943
inquietarían	negative	0.8325	0.943
inquietarías	negative	0.8325	0.943
inquietaréis	negative	0.8325	0.943
inquietará	negative	0.8325	0.943
inquietaré	negative	0.8325	0.943
inquietarán	negative	0.8325	0.943
inquietarás	negative	0.8325	0.943
inquietareis	negative	0.8325	0.943
inquietaremos	negative	0.8325	0.943
inquietáremos	negative	0.8325	0.943
inquietare	negative	0.8325	0.943
inquietaren	negative	0.8325	0.943
inquietares	negative	0.8325	0.943
inquietar	negative	0.8325	0.943
inquietaron	negative	0.8325	0.943
inquietarse	negative	0.8325	0.943
inquietaseis	negative	0.8325	0.943
inquietásemos	negative	0.8325	0.943
inquietase	negative	0.8325	0.943
inquietasen	negative	0.8325	0.943
inquietases	negative	0.8325	0.943
inquietísimo	negative	0.875	0.500
inquietas	negative	0.8325	0.943
inquietasteis	negative	0.8325	0.943
inquietaste	negative	0.8325	0.943
inquietemos	negative	0.8325	0.943
inquiete	negative	0.8325	0.943
inquieten	negative	0.8325	0.943
inquietes	negative	0.8325	0.943
inquieto	negative	0.8325	0.943
inquieto	negative	1	0.000
inquietud	negative	0.75	0.816
inquisitivo	negative	0.875	0.500
insólito	negative	1	0.000
insaciable	negative	0.875	0.500
insano	negative	0.6675	0.943
insípido	negative	0.75	0.000
insatisfacción	negative	0.625	0.500
insatisfecho	negative	0.75	0.816
inseguridad	negative	0.75	0.816
inseguro	negative	0.75	1.095
insensatamente	negative	0.8325	0.943
insensatez	negative	0.75	0.816
insensato	negative	0.9175	0.471
insensibilidad	negative	0.8325	0.471
insensible	negative	0.875	0.500
inservible	negative	0.6675	0.471
insidioso	negative	0.625	0.500
insignificante	negative	0.55	1.470
insinceridad	negative	1	0.000
insincero	negative	0.8325	0.943
insinuó	negative	0.25	1.000
insinuación	negative	0.125	0.500
insinuado	negative	0.25	1.000
insinuador	negative	1	0.000
insinuáis	negative	0.25	1.000
insinuéis	negative	0.25	1.000
insinuamos	negative	0.25	1.000
insinua	negative	0.25	1.000
insinué	negative	0.25	1.000
insinuan	negative	0.25	1.000
insinuante	negative	0.9175	0.471
insinuaríais	negative	0.25	1.000
insinuaríamos	negative	0.25	1.000
insinuaría	negative	0.25	1.000
insinuarían	negative	0.25	1.000
insinuarías	negative	0.25	1.000
insinuaréis	negative	0.25	1.000
insinuará	negative	0.25	1.000
insinuaré	negative	0.25	1.000
insinuarán	negative	0.25	1.000
insinuarás	negative	0.25	1.000
insinuareis	negative	0.25	1.000
insinuaremos	negative	0.25	1.000
insinuáremos	negative	0.25	1.000
insinuare	negative	0.25	1.000
insinuaren	negative	0.25	1.000
insinuares	negative	0.25	1.000
insinuar	negative	0.25	1.000
insinuaron	negative	0.25	1.000
insinuaseis	negative	0.25	1.000
insinuásemos	negative	0.25	1.000
insinuase	negative	0.25	1.000
insinuasen	negative	0.25	1.000
insinuases	negative	0.25	1.000
insinuas	negative	0.25	1.000
insinuasteis	negative	0.25	1.000
insinuaste	negative	0.25	1.000
insinuemos	negative	0.25	1.000
insinue	negative	0.25	1.000
insinuen	negative	0.25	1.000
insinues	negative	0.25	1.000
insinuo	negative	0.25	1.000
insistente	negative	0.6875	1.299
insolencia	negative	0.9175	0.471
insolente	negative	0.8125	0.829
insondable	negative	0.5825	0.471
insoportable	negative	0.7	1.600
insostenible	negative	0.75	0.707
inspeccionó	negative	0.0825	0.471
inspeccionado	negative	0.0825	0.471
inspeccionáis	negative	0.0825	0.471
inspeccionéis	negative	0.0825	0.471
inspeccionamos	negative	0.0825	0.471
inspecciona	negative	0.0825	0.471
inspeccioné	negative	0.0825	0.471
inspeccionan	negative	0.0825	0.471
inspeccionaríais	negative	0.0825	0.471
inspeccionaríamos	negative	0.0825	0.471
inspeccionaría	negative	0.0825	0.471
inspeccionarían	negative	0.0825	0.471
inspeccionarías	negative	0.0825	0.471
inspeccionaréis	negative	0.0825	0.471
inspeccionará	negative	0.0825	0.471
inspeccionaré	negative	0.0825	0.471
inspeccionarán	negative	0.0825	0.471
inspeccionarás	negative	0.0825	0.471
inspeccionareis	negative	0.0825	0.471
inspeccionaremos	negative	0.0825	0.471
inspeccionáremos	negative	0.0825	0.471
inspeccionare	negative	0.0825	0.471
inspeccionaren	negative	0.0825	0.471
inspeccionares	negative	0.0825	0.471
inspeccionar	negative	0.0825	0.471
inspeccionaron	negative	0.0825	0.471
inspeccionaseis	negative	0.0825	0.471
inspeccionásemos	negative	0.0825	0.471
inspeccionase	negative	0.0825	0.471
inspeccionasen	negative	0.0825	0.471
inspeccionases	negative	0.0825	0.471
inspeccionas	negative	0.0825	0.471
inspeccionasteis	negative	0.0825	0.471
inspeccionaste	negative	0.0825	0.471
inspeccionemos	negative	0.0825	0.471
inspeccione	negative	0.0825	0.471
inspeccionen	negative	0.0825	0.471
inspecciones	negative	0.0825	0.471
inspecciono	negative	0.0825	0.471
inspirador	negative	0.5	1.414
instante	negative	0.55	1.470
instigó	negative	0.5625	1.479
instigado	negative	0.5625	1.479
instigador	negative	0.5	0.816
instigáis	negative	0.5625	1.479
instigéis	negative	0.5625	1.479
instigamos	negative	0.5625	1.479
instiga	negative	0.5625	1.479
instigé	negative	0.5625	1.479
instigan	negative	0.5625	1.479
instigaríais	negative	0.5625	1.479
instigaríamos	negative	0.5625	1.479
instigaría	negative	0.5625	1.479
instigarían	negative	0.5625	1.479
instigarías	negative	0.5625	1.479
instigaréis	negative	0.5625	1.479
instigará	negative	0.5625	1.479
instigaré	negative	0.5625	1.479
instigarán	negative	0.5625	1.479
instigarás	negative	0.5625	1.479
instigareis	negative	0.5625	1.479
instigaremos	negative	0.5625	1.479
instigáremos	negative	0.5625	1.479
instigare	negative	0.5625	1.479
instigaren	negative	0.5625	1.479
instigares	negative	0.5625	1.479
instigar	negative	0.5625	1.479
instigaron	negative	0.5625	1.479
instigaseis	negative	0.5625	1.479
instigásemos	negative	0.5625	1.479
instigase	negative	0.5625	1.479
instigasen	negative	0.5625	1.479
instigases	negative	0.5625	1.479
instigas	negative	0.5625	1.479
instigasteis	negative	0.5625	1.479
instigaste	negative	0.5625	1.479
instigemos	negative	0.5625	1.479
instige	negative	0.5625	1.479
instigen	negative	0.5625	1.479
instiges	negative	0.5625	1.479
instigo	negative	0.5625	1.479
insubstancial	negative	0.75	0.000
insufrible	negative	0.9175	0.471
insultó	negative	0.71	0.925
insultado	negative	0.71	0.925
insultado	negative	0.9175	0.471
insultáis	negative	0.71	0.925
insultéis	negative	0.71	0.925
insultamos	negative	0.71	0.925
insulta	negative	0.71	0.925
insulté	negative	0.71	0.925
insultan	negative	0.71	0.925
insultante	negative	0.9175	0.471
insultaríais	negative	0.71	0.925
insultaríamos	negative	0.71	0.925
insultaría	negative	0.71	0.925
insultarían	negative	0.71	0.925
insultarías	negative	0.71	0.925
insultaréis	negative	0.71	0.925
insultará	negative	0.71	0.925
insultaré	negative	0.71	0.925
insultarán	negative	0.71	0.925
insultarás	negative	0.71	0.925
insultareis	negative	0.71	0.925
insultaremos	negative	0.71	0.925
insultáremos	negative	0.71	0.925
insultare	negative	0.71	0.925
insultaren	negative	0.71	0.925
insultares	negative	0.71	0.925
insultar	negative	0.71	0.925
insultaron	negative	0.71	0.925
insultaseis	negative	0.71	0.925
insultásemos	negative	0.71	0.925
insultase	negative	0.71	0.925
insultasen	negative	0.71	0.925
insultases	negative	0.71	0.925
insultas	negative	0.71	0.925
insultasteis	negative	0.71	0.925
insultaste	negative	0.71	0.925
insultemos	negative	0.71	0.925
insulte	negative	0.71	0.925
insulten	negative	0.71	0.925
insultes	negative	0.71	0.925
insulto	negative	0.71	0.925
insulto	negative	0.75	0.000
inteligente	negative	0.6675	0.471
intencionado	negative	0.75	0.000
intensamente	negative	0.625	0.500
intenso	negative	0.8325	0.471
intento	negative	0.25	0.816
interesado	negative	0.75	0.816
interrumpáis	negative	0.125	0.500
interrumpéis	negative	0.125	0.500
interrumpamos	negative	0.125	0.500
interrumpa	negative	0.125	0.500
interrumpí	negative	0.125	0.500
interrumpá	negative	0.125	0.500
interrumpé	negative	0.125	0.500
interrumpan	negative	0.125	0.500
interrumpán	negative	0.125	0.500
interrumpas	negative	0.125	0.500
interrumpís	negative	0.125	0.500
interrumpás	negative	0.125	0.500
interrumpe	negative	0.125	0.500
interrumpen	negative	0.125	0.500
interrumperíais	negative	0.125	0.500
interrumperíamos	negative	0.125	0.500
interrumpería	negative	0.125	0.500
interrumperían	negative	0.125	0.500
interrumperías	negative	0.125	0.500
interrumperemos	negative	0.125	0.500
interrumpes	negative	0.125	0.500
interrumpió	negative	0.125	0.500
interrumpiéremos	negative	0.125	0.500
interrumpiésemos	negative	0.125	0.500
interrumpiereis	negative	0.125	0.500
interrumpiere	negative	0.125	0.500
interrumpieren	negative	0.125	0.500
interrumpieres	negative	0.125	0.500
interrumpieron	negative	0.125	0.500
interrumpieseis	negative	0.125	0.500
interrumpiese	negative	0.125	0.500
interrumpiesen	negative	0.125	0.500
interrumpieses	negative	0.125	0.500
interrumpimos	negative	0.125	0.500
interrumpir	negative	0.125	0.500
interrumpisteis	negative	0.125	0.500
interrumpiste	negative	0.125	0.500
interrumpito	negative	0.125	0.500
interrumpo	negative	0.125	0.500
intimidó	negative	0.9175	0.471
intimidado	negative	0.9175	0.471
intimidáis	negative	0.9175	0.471
intimidéis	negative	0.9175	0.471
intimidamos	negative	0.9175	0.471
intimida	negative	0.9175	0.471
intimidé	negative	0.9175	0.471
intimidan	negative	0.9175	0.471
intimidaríais	negative	0.9175	0.471
intimidaríamos	negative	0.9175	0.471
intimidaría	negative	0.9175	0.471
intimidarían	negative	0.9175	0.471
intimidarías	negative	0.9175	0.471
intimidaréis	negative	0.9175	0.471
intimidará	negative	0.9175	0.471
intimidaré	negative	0.9175	0.471
intimidarán	negative	0.9175	0.471
intimidarás	negative	0.9175	0.471
intimidareis	negative	0.9175	0.471
intimidaremos	negative	0.9175	0.471
intimidáremos	negative	0.9175	0.471
intimidare	negative	0.9175	0.471
intimidaren	negative	0.9175	0.471
intimidares	negative	0.9175	0.471
intimidar	negative	0.9175	0.471
intimidaron	negative	0.9175	0.471
intimidaseis	negative	0.9175	0.471
intimidásemos	negative	0.9175	0.471
intimidase	negative	0.9175	0.471
intimidasen	negative	0.9175	0.471
intimidases	negative	0.9175	0.471
intimidas	negative	0.9175	0.471
intimidasteis	negative	0.9175	0.471
intimidaste	negative	0.9175	0.471
intimidemos	negative	0.9175	0.471
intimide	negative	0.9175	0.471
intimiden	negative	0.9175	0.471
intimides	negative	0.9175	0.471
intimido	negative	0.9175	0.471
intolerable	negative	0.75	0.816
intolerancia	negative	0.6	1.625
intolerante	negative	0.8325	0.471
intoxicó	negative	0.25	0.816
intoxicado	negative	0.25	0.816
intoxicáis	negative	0.25	0.816
intoxicéis	negative	0.25	0.816
intoxicamos	negative	0.25	0.816
intoxica	negative	0.25	0.816
intoxicé	negative	0.25	0.816
intoxican	negative	0.25	0.816
intoxicaríais	negative	0.25	0.816
intoxicaríamos	negative	0.25	0.816
intoxicaría	negative	0.25	0.816
intoxicarían	negative	0.25	0.816
intoxicarías	negative	0.25	0.816
intoxicaréis	negative	0.25	0.816
intoxicará	negative	0.25	0.816
intoxicaré	negative	0.25	0.816
intoxicarán	negative	0.25	0.816
intoxicarás	negative	0.25	0.816
intoxicareis	negative	0.25	0.816
intoxicaremos	negative	0.25	0.816
intoxicáremos	negative	0.25	0.816
intoxicare	negative	0.25	0.816
intoxicaren	negative	0.25	0.816
intoxicares	negative	0.25	0.816
intoxicar	negative	0.25	0.816
intoxicaron	negative	0.25	0.816
intoxicaseis	negative	0.25	0.816
intoxicásemos	negative	0.25	0.816
intoxicase	negative	0.25	0.816
intoxicasen	negative	0.25	0.816
intoxicases	negative	0.25	0.816
intoxicas	negative	0.25	0.816
intoxicasteis	negative	0.25	0.816
intoxicaste	negative	0.25	0.816
intoxicemos	negative	0.25	0.816
intoxice	negative	0.25	0.816
intoxicen	negative	0.25	0.816
intoxices	negative	0.25	0.816
intoxico	negative	0.25	0.816
intranquilizó	negative	0.5825	0.471
intranquilizado	negative	0.5825	0.471
intranquilizáis	negative	0.5825	0.471
intranquilizéis	negative	0.5825	0.471
intranquilizamos	negative	0.5825	0.471
intranquiliza	negative	0.5825	0.471
intranquilizé	negative	0.5825	0.471
intranquilizan	negative	0.5825	0.471
intranquilizaríais	negative	0.5825	0.471
intranquilizaríamos	negative	0.5825	0.471
intranquilizaría	negative	0.5825	0.471
intranquilizarían	negative	0.5825	0.471
intranquilizarías	negative	0.5825	0.471
intranquilizaréis	negative	0.5825	0.471
intranquilizará	negative	0.5825	0.471
intranquilizaré	negative	0.5825	0.471
intranquilizarán	negative	0.5825	0.471
intranquilizarás	negative	0.5825	0.471
intranquilizareis	negative	0.5825	0.471
intranquilizaremos	negative	0.5825	0.471
intranquilizáremos	negative	0.5825	0.471
intranquilizare	negative	0.5825	0.471
intranquilizaren	negative	0.5825	0.471
intranquilizares	negative	0.5825	0.471
intranquilizar	negative	0.5825	0.471
intranquilizaron	negative	0.5825	0.471
intranquilizaseis	negative	0.5825	0.471
intranquilizásemos	negative	0.5825	0.471
intranquilizase	negative	0.5825	0.471
intranquilizasen	negative	0.5825	0.471
intranquilizases	negative	0.5825	0.471
intranquilizas	negative	0.5825	0.471
intranquilizasteis	negative	0.5825	0.471
intranquilizaste	negative	0.5825	0.471
intranquilizemos	negative	0.5825	0.471
intranquilize	negative	0.5825	0.471
intranquilizen	negative	0.5825	0.471
intranquilizes	negative	0.5825	0.471
intranquilizo	negative	0.5825	0.471
intranquilo	negative	0.6875	0.829
intransigencia	negative	0.5	1.095
intransigente	negative	0.625	0.500
intrépido	negative	0.8325	0.471
intrepidez	negative	0.875	0.500
intriga	negative	0.5825	0.943
intrigante	negative	0.8325	0.943
intrincado	negative	0.55	1.327
introducirse	negative	0.1675	0.471
intruso	negative	0.1675	0.471
inundó	negative	0.1675	0.943
inundado	negative	0.1675	0.943
inundáis	negative	0.1675	0.943
inundéis	negative	0.1675	0.943
inundamos	negative	0.1675	0.943
inunda	negative	0.1675	0.943
inundé	negative	0.1675	0.943
inundan	negative	0.1675	0.943
inundaríais	negative	0.1675	0.943
inundaríamos	negative	0.1675	0.943
inundaría	negative	0.1675	0.943
inundarían	negative	0.1675	0.943
inundarías	negative	0.1675	0.943
inundaréis	negative	0.1675	0.943
inundará	negative	0.1675	0.943
inundaré	negative	0.1675	0.943
inundarán	negative	0.1675	0.943
inundarás	negative	0.1675	0.943
inundareis	negative	0.1675	0.943
inundaremos	negative	0.1675	0.943
inundáremos	negative	0.1675	0.943
inundare	negative	0.1675	0.943
inundaren	negative	0.1675	0.943
inundares	negative	0.1675	0.943
inundar	negative	0.1675	0.943
inundaron	negative	0.1675	0.943
inundaseis	negative	0.1675	0.943
inundásemos	negative	0.1675	0.943
inundase	negative	0.1675	0.943
inundasen	negative	0.1675	0.943
inundases	negative	0.1675	0.943
inundas	negative	0.1675	0.943
inundasteis	negative	0.1675	0.943
inundaste	negative	0.1675	0.943
inundemos	negative	0.1675	0.943
inunde	negative	0.1675	0.943
inunden	negative	0.1675	0.943
inundes	negative	0.1675	0.943
inundo	negative	0.1675	0.943
inutilidad	negative	0.6675	0.943
invadáis	negative	0.5	0.816
invadéis	negative	0.5	0.816
invadamos	negative	0.5	0.816
invada	negative	0.5	0.816
invadí	negative	0.5	0.816
invadá	negative	0.5	0.816
invadé	negative	0.5	0.816
invadan	negative	0.5	0.816
invadán	negative	0.5	0.816
invadas	negative	0.5	0.816
invadís	negative	0.5	0.816
invadás	negative	0.5	0.816
invade	negative	0.5	0.816
invaden	negative	0.5	0.816
invaderíais	negative	0.5	0.816
invaderíamos	negative	0.5	0.816
invadería	negative	0.5	0.816
invaderían	negative	0.5	0.816
invaderías	negative	0.5	0.816
invaderemos	negative	0.5	0.816
invades	negative	0.5	0.816
invadió	negative	0.5	0.816
invadiéremos	negative	0.5	0.816
invadiésemos	negative	0.5	0.816
invadiereis	negative	0.5	0.816
invadiere	negative	0.5	0.816
invadieren	negative	0.5	0.816
invadieres	negative	0.5	0.816
invadieron	negative	0.5	0.816
invadieseis	negative	0.5	0.816
invadiese	negative	0.5	0.816
invadiesen	negative	0.5	0.816
invadieses	negative	0.5	0.816
invadimos	negative	0.5	0.816
invadir	negative	0.5	0.816
invadisteis	negative	0.5	0.816
invadiste	negative	0.5	0.816
invadito	negative	0.5	0.816
invado	negative	0.5	0.816
invalidó	negative	0.4375	1.090
invalidado	negative	0.4375	1.090
invalidáis	negative	0.4375	1.090
invalidéis	negative	0.4375	1.090
invalidamos	negative	0.4375	1.090
invalida	negative	0.4375	1.090
invalidé	negative	0.4375	1.090
invalidan	negative	0.4375	1.090
invalidaríais	negative	0.4375	1.090
invalidaríamos	negative	0.4375	1.090
